12-20 04:43:53.690 I/flutter (24613): [AgusDemo] Starting initialization...
12-20 04:43:53.691 I/flutter (24613): [AgusDemo] Initializing MWM storage...
12-20 04:43:55.095 I/flutter (24613): [AgusDemo] Extracting World.mwm...
12-20 04:43:56.872 I/flutter (24613): [AgusDemo] Extracting WorldCoasts.mwm...
12-20 04:43:56.881 I/flutter (24613): [AgusDemo] Extracting Gibraltar.mwm...
12-20 04:43:59.410 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.410 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.415 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.415 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.417 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.418 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.421 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.421 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.424 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.424 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.428 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.428 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.431 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.431 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.443 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.443 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.447 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.451 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.451 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.458 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.458 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.463 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.463 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.577 D/CoMaps  (24613): map/framework.cpp:315 Framework(): Country info getter initialized
12-20 04:43:59.583 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.646 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.723 I/CoMaps  (24613): search/processor.cpp:189 SetPreferredLocale(): New preferred locale: en
12-20 04:43:59.723 D/CoMaps  (24613): search/processor.cpp:208 SetInputLocale(): New input locale: en ; locale code: 1
12-20 04:43:59.724 W/CoMaps  (24613): search/geocoder.cpp:713 CacheWorldLocalities(): Can't find World map file.
12-20 04:43:59.724 W/CoMaps  (24613): search/cities_boundaries_table.cpp:48 Load(): Can't find World map file.
12-20 04:43:59.724 W/CoMaps  (24613): search/processor.cpp:313 LoadCitiesBoundaries(): Can't load cities boundaries
12-20 04:43:59.725 D/CoMaps  (24613): map/framework.cpp:318 Framework(): Search API initialized, part 1
12-20 04:43:59.955 D/CoMaps  (24613): map/framework.cpp:342 Framework(): About to call SetRouterImpl...
12-20 04:43:59.969 D/CoMaps  (24613): map/routing_manager.cpp:524 SetRouterImpl(): SetRouterImpl: Creating AbsentRegionsFinder
12-20 04:43:59.969 D/CoMaps  (24613): map/routing_manager.cpp:527 SetRouterImpl(): SetRouterImpl: Creating router, type= 0
12-20 04:43:59.969 D/CoMaps  (24613): map/routing_manager.cpp:533 SetRouterImpl(): SetRouterImpl: Creating IndexRouter...
12-20 04:43:59.994 I/CoMaps  (24613): routing/edge_estimator.cpp:185 EdgeEstimator(): Loading turn penalties for vehicle type: 2
12-20 04:43:59.994 I/CoMaps  (24613): routing/edge_estimator.cpp:520 EdgeEstimator(): Loaded 144 turn penalties with default: 0.0727778
12-20 04:43:59.995 D/CoMaps  (24613): map/routing_manager.cpp:537 SetRouterImpl(): SetRouterImpl: IndexRouter created successfully
12-20 04:43:59.995 D/CoMaps  (24613): map/routing_manager.cpp:540 SetRouterImpl(): SetRouterImpl: Setting routing settings
12-20 04:43:59.995 D/CoMaps  (24613): map/routing_manager.cpp:542 SetRouterImpl(): SetRouterImpl: Setting router
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:558 SetRouter(): RoutingSession::SetRouter: Starting...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:560 SetRouter(): RoutingSession::SetRouter: Thread check passed
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:562 SetRouter(): RoutingSession::SetRouter: m_router exists, calling Reset()...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:234 Reset(): RoutingSession::Reset: Starting...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:238 Reset(): RoutingSession::Reset: Calling RemoveRoute()...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:122 RemoveRoute(): RoutingSession::RemoveRoute: Starting...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:125 RemoveRoute(): RoutingSession::RemoveRoute: Resetting distances...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:128 RemoveRoute(): RoutingSession::RemoveRoute: Resetting turn notifications...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:131 RemoveRoute(): RoutingSession::RemoveRoute: Creating new Route...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:133 RemoveRoute(): RoutingSession::RemoveRoute: Resetting speed camera manager...
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:132 Reset(): SpeedCameraManager::Reset: Starting, this= 0x760fa7a550
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:135 Reset(): SpeedCameraManager::Reset: Calling ResetNotifications...
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:138 Reset(): SpeedCameraManager::Reset: About to call m_speedCamClearCallback, callback valid= 1
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:141 Reset(): SpeedCameraManager::Reset: Invoking callback...
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:143 Reset(): SpeedCameraManager::Reset: Callback invoked successfully
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:149 Reset(): SpeedCameraManager::Reset: m_speedCamClearCallback complete
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:151 Reset(): SpeedCameraManager::Reset: Invalidating closestCamera...
12-20 04:43:59.995 D/CoMaps  (24613): routing/speed_camera_manager.cpp:156 Reset(): SpeedCameraManager::Reset: Complete
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:135 RemoveRoute(): RoutingSession::RemoveRoute: Setting route on speed camera manager...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:137 RemoveRoute(): RoutingSession::RemoveRoute: Complete
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:240 Reset(): RoutingSession::Reset: RemoveRoute complete, calling SetState...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:242 Reset(): RoutingSession::Reset: SetState complete, calling m_router->ClearState()...
12-20 04:43:59.995 D/CoMaps  (24613): routing/routing_session.cpp:244 Reset(): RoutingSession::Reset: ClearState complete
12-20 04:43:59.996 D/CoMaps  (24613): routing/routing_session.cpp:253 Reset(): RoutingSession::Reset: Complete
12-20 04:43:59.996 D/CoMaps  (24613): routing/routing_session.cpp:564 SetRouter(): RoutingSession::SetRouter: Reset complete, setting router...
12-20 04:43:59.996 D/CoMaps  (24613): routing/routing_session.cpp:566 SetRouter(): RoutingSession::SetRouter: Complete
12-20 04:43:59.996 D/CoMaps  (24613): map/routing_manager.cpp:544 SetRouterImpl(): SetRouterImpl: Complete
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:344 Framework(): SetRouterImpl complete
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:346 Framework(): About to call UpdateMinBuildingsTapZoom...
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:348 Framework(): UpdateMinBuildingsTapZoom complete
12-20 04:43:59.996 I/CoMaps  (24613): map/framework.cpp:350 Framework(): System languages: en
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:352 Framework(): About to call editor.SetDelegate...
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:354 Framework(): editor.SetDelegate complete
12-20 04:43:59.996 D/CoMaps  (24613): indexer/transliteration_loader.cpp:28 InitTransliterationInstanceWithDefaultDirs(): ICU data file already exists at: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/icudt75l.dat
12-20 04:43:59.996 D/CoMaps  (24613): map/framework.cpp:365 Framework(): Transliterators initialized
12-20 04:43:59.996 W/CoMaps  (24613): power_management/power_manager.cpp:69 Load(): Cannot read power manager config file. Exception: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/power_manager_config; READ; No such file or directory
12-20 04:43:59.996 D/AgusMapsFlutterNative(24613): nativeSetSurface: Framework created
12-20 04:43:59.998 I/CoMaps  (24613): storage/storage.cpp:940 RegisterLocalFile(): Found file: World in directory:  with size: 49812401
12-20 04:43:59.998 I/CoMaps  (24613): storage/storage.cpp:940 RegisterLocalFile(): Found file: WorldCoasts in directory:  with size: 8518235
12-20 04:43:59.999 I/CoMaps  (24613): map/framework.cpp:140 RegisterMap(): Loaded World map, of version 251021
12-20 04:44:00.000 I/CoMaps  (24613): map/framework.cpp:140 RegisterMap(): Loaded WorldCoasts map, of version 251021
12-20 04:44:00.000 D/AgusMapsFlutterNative(24613): nativeSetSurface: Maps registered
12-20 04:44:00.000 D/AgusMapsFlutterNative(24613): createDrapeEngine: Creating with 720x1221, scale=1.75
12-20 04:44:00.001 I/CoMaps  (24613): drape_frontend/visual_params.cpp:52 Init(): Visual scale = 1.75 ; Tile size = 512 ; Resources = hdpi
12-20 04:44:00.010 I/CoMaps  (24613): drape_frontend/backend_renderer.cpp:700 Do(): Start routine.
12-20 04:44:00.010 I/CoMaps  (24613): drape_frontend/backend_renderer.cpp:668 OnContextCreate(): On context create.
12-20 04:44:00.010 I/CoMaps  (24613): src/agus_ogl.cpp:224 GetResourcesUploadContext(): GetResourcesUploadContext called, m_uploadContext= 0x0 m_drawContext= 0x0
12-20 04:44:00.018 I/CoMaps  (24613): src/agus_ogl.cpp:39 AgusOGLContext(): AgusOGLContext created: context= 0x74efb79cc0 surface= 0x74efbc87a0 shared= 0x0
12-20 04:44:00.018 I/CoMaps  (24613): src/agus_ogl.cpp:227 GetResourcesUploadContext(): Created upload context
12-20 04:44:00.018 I/CoMaps  (24613): drape_frontend/frontend_renderer.cpp:2365 Do(): Start routine.
12-20 04:44:00.018 I/CoMaps  (24613): drape_frontend/frontend_renderer.cpp:2290 OnContextCreate(): On context create.
12-20 04:44:00.018 I/CoMaps  (24613): src/agus_ogl.cpp:215 GetDrawContext(): GetDrawContext called, m_drawContext= 0x0 m_uploadContext= 0x74afb30110
12-20 04:44:00.019 D/AgusMapsFlutterNative(24613): createDrapeEngine: Drape engine created successfully
12-20 04:44:00.019 I/CoMaps  (24613): src/agus_ogl.cpp:39 AgusOGLContext(): AgusOGLContext created: context= 0x74efb74e00 surface= 0x74efbc7630 shared= 0x74efb79cc0
12-20 04:44:00.019 I/CoMaps  (24613): src/agus_ogl.cpp:218 GetDrawContext(): Created draw context
12-20 04:44:00.019 D/CoMaps  (24613): src/agus_ogl.cpp:58 MakeCurrent(): eglMakeCurrent succeeded for context: 0x74efb79cc0 surface: 0x74efbc87a0
12-20 04:44:00.022 I/CoMaps  (24613): drape/support_manager.cpp:33 Init(): Renderer = Mali-G76 | Api = OpenGLES3 | Version = OpenGL ES 3.2 v1.r32p1-01bet2-mbs2v39_0.131801e953429f661ecce1d5e1d2b3ef
12-20 04:44:00.022 I/CoMaps  (24613): drape/support_manager.cpp:54 Init(): Max line width = 4096 | Max texture size = 16383
12-20 04:44:00.023 D/CoMaps  (24613): src/agus_ogl.cpp:58 MakeCurrent(): eglMakeCurrent succeeded for context: 0x74efb74e00 surface: 0x74efbc7630
12-20 04:44:00.023 I/CoMaps  (24613): platform/platform.cpp:204 GetFontNames(): Available font files: [26: fonts/00_NotoNaskhArabic-Regular.ttf fonts/00_NotoSansBengali-Regular.ttf fonts/00_NotoSansHebrew-Regular.ttf fonts/00_NotoSansMalayalam-Regular.ttf fonts/00_NotoSansThai-Regular.ttf fonts/00_NotoSerifDevanagari-Regular.ttf fonts/01_dejavusans.ttf fonts/02_droidsans-fallback.ttf fonts/03_jomolhari-id-a3d.ttf fonts/04_padauk.ttf fonts/05_khmeros.ttf fonts/06_code2000.ttf fonts/07_roboto_medium.ttf fonts/00_NotoSansThai-Regular.ttf fonts/04_padauk.ttf fonts/07_roboto_medium.ttf fonts/01_dejavusans.ttf fonts/00_NotoSansHebrew-Regular.ttf fonts/00_NotoSansMalayalam-Regular.ttf fonts/00_NotoSerifDevanagari-Regular.ttf fonts/05_khmeros.ttf fonts/03_jomolhari-id-a3d.ttf fonts/00_NotoSansBengali-Regular.ttf fonts/06_code2000.ttf fonts/00_NotoNaskhArabic-Regular.ttf fonts/02_droidsans-fallback.ttf ]
12-20 04:44:00.025 D/AgusMapsFlutterNative(24613): comaps_set_view: lat=11.840743, lon=123.110289, zoom=6
12-20 04:44:00.026 I/flutter (24613): [AgusDemo] Map surface ready! Registering maps...
12-20 04:44:00.030 D/AgusMapsFlutterNative(24613): comaps_register_single_map: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/World.mwm
12-20 04:44:00.030 W/CoMaps  (24613): indexer/mwm_set.cpp:133 operator()(): Trying to add too old ( 0 ) mwm ( World ), current version: 251021
12-20 04:44:00.030 W/CoMaps  (24613): map/features_fetcher.cpp:47 RegisterMap(): Can't add map World ( VersionTooOld ). Probably it's already added or has newer data version.
12-20 04:44:00.030 W/AgusMapsFlutterNative(24613): comaps_register_single_map: Failed to register /data/user/0/app.agus.maps.agus_maps_flutter_example/files/World.mwm, result=2
12-20 04:44:00.030 I/flutter (24613): [AgusDemo] Registered /data/user/0/app.agus.maps.agus_maps_flutter_example/files/World.mwm: result=2
12-20 04:44:00.030 D/AgusMapsFlutterNative(24613): comaps_register_single_map: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/WorldCoasts.mwm
12-20 04:44:00.030 W/CoMaps  (24613): indexer/mwm_set.cpp:133 operator()(): Trying to add too old ( 0 ) mwm ( WorldCoasts ), current version: 251021
12-20 04:44:00.030 W/CoMaps  (24613): map/features_fetcher.cpp:47 RegisterMap(): Can't add map WorldCoasts ( VersionTooOld ). Probably it's already added or has newer data version.
12-20 04:44:00.030 W/AgusMapsFlutterNative(24613): comaps_register_single_map: Failed to register /data/user/0/app.agus.maps.agus_maps_flutter_example/files/WorldCoasts.mwm, result=2
12-20 04:44:00.030 I/flutter (24613): [AgusDemo] Registered /data/user/0/app.agus.maps.agus_maps_flutter_example/files/WorldCoasts.mwm: result=2
12-20 04:44:00.030 D/AgusMapsFlutterNative(24613): comaps_register_single_map: /data/user/0/app.agus.maps.agus_maps_flutter_example/files/Gibraltar.mwm
12-20 04:44:00.031 I/CoMaps  (24613): map/framework.cpp:140 RegisterMap(): Loaded Gibraltar map, of version 0
12-20 04:44:00.031 I/AgusMapsFlutterNative(24613): comaps_register_single_map: Successfully registered /data/user/0/app.agus.maps.agus_maps_flutter_example/files/Gibraltar.mwm
12-20 04:44:00.031 I/flutter (24613): [AgusDemo] Registered /data/user/0/app.agus.maps.agus_maps_flutter_example/files/Gibraltar.mwm: result=0
12-20 04:44:00.177 D/CoMaps  (24613): drape/texture_manager.cpp:346 Init(): Patterns texture size = 512 512
12-20 04:44:00.181 I/CoMaps  (24613): drape/texture_manager.cpp:361 Init(): Colors count = 922 texture size = 128 128
12-20 04:44:00.306 D/CoMaps  (24613): drape/glyph_manager.cpp:463 GlyphManager(): How unicode blocks are mapped on font files:
12-20 04:44:00.307 D/CoMaps  (24613): Basic_Latin is in fonts/07_roboto_medium.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Latin-1_Supplement is in fonts/07_roboto_medium.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Latin_Extended-A is in fonts/07_roboto_medium.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Latin_Extended-B is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): IPA_Extensions is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Spacing_Modifier_Letters is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Combining_Diacritical_Marks is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Greek_and_Coptic is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Cyrillic is in fonts/07_roboto_medium.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Cyrillic_Supplement is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Armenian is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Hebrew is in fonts/00_NotoSansHebrew-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Arabic is in fonts/00_NotoNaskhArabic-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Syriac is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Arabic_Supplement is in fonts/00_NotoNaskhArabic-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Thaana is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): NKo is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Samaritan is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Mandaic is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Arabic_Extended-A is in fonts/00_NotoNaskhArabic-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Devanagari is in fonts/00_NotoSerifDevanagari-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Bengali is in fonts/00_NotoSansBengali-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Gurmukhi is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Gujarati is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Oriya is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Tamil is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Telugu is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Kannada is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Malayalam is in fonts/00_NotoSansMalayalam-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Sinhala is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Thai is in fonts/00_NotoSansThai-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Lao is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Tibetan is in fonts/03_jomolhari-id-a3d.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Myanmar is in fonts/04_padauk.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Georgian is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Hangul_Jamo is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Ethiopic is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Ethiopic_Supplement is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Cherokee is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Unified_Canadian_Aboriginal_Syllabics is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Ogham is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Runic is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Tagalog is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Hanunoo is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Buhid is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Tagbanwa is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Khmer is in fonts/05_khmeros.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Mongolian is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Unified_Canadian_Aboriginal_Syllabics_Extended is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Limbu is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Tai_Le is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): New_Tai_Lue is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Khmer_Symbols is in fonts/05_khmeros.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Buginese is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Tai_Tham is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Balinese is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Sundanese is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Batak is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Lepcha is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Ol_Chiki is unsupported
12-20 04:44:00.307 D/CoMaps  (24613): Vedic_Extensions is in fonts/00_NotoSerifDevanagari-Regular.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Phonetic_Extensions is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Phonetic_Extensions_Supplement is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Combining_Diacritical_Marks_Supplement is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Latin_Extended_Additional is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Greek_Extended is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): General_Punctuation is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Superscripts_and_Subscripts is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Currency_Symbols is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Combining_Diacritical_Marks_for_Symbols is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Letterlike_Symbols is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Number_Forms is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Arrows is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Mathematical_Operators is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Miscellaneous_Technical is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Control_Pictures is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Optical_Character_Recognition is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Enclosed_Alphanumerics is in fonts/06_code2000.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Box_Drawing is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Block_Elements is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Geometric_Shapes is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Miscellaneous_Symbols is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Dingbats is in fonts/01_dejavusans.ttf
12-20 04:44:00.307 D/CoMaps  (24613): Miscellaneous_Mathematical_Symbols-A is in fonts/01_dejavusans.ttf
